brand_key,chain,mall_id,mall_name,region
sm cinema,sm,sm-city-batangas,SM City Batangas,south-luzon
sm cinema,sm,sm-city-bf-paranaque,SM City BF Parañaque,metro-manila
sm cinema,sm,sm-city-bicutan,SM City Bicutan,metro-manila
sm cinema,sm,sm-city-butuan,SM City Butuan,mindanao
sm cinema,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
sm cinema,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
sm cinema,sm,sm-city-calamba,SM City Calamba,south-luzon
sm cinema,sm,sm-city-cauayan,SM City Cauayan,north-luzon
sm cinema,sm,sm-city-cebu,SM City Cebu,visayas
sm cinema,sm,sm-city-clark,SM City Clark,north-luzon
sm cinema,sm,sm-city-daet,SM City Daet,south-luzon
sm cinema,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
sm cinema,sm,sm-city-davao,SM City Davao,mindanao
sm cinema,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
sm cinema,sm,sm-city-fairview,SM City Fairview,metro-manila
sm cinema,sm,sm-city-general-santos,SM City General Santos,mindanao
sm cinema,sm,sm-city-grand-central,SM City Grand Central,metro-manila
sm cinema,sm,sm-city-laoag,SM City Laoag,north-luzon
sm cinema,sm,sm-city-legazpi,SM City Legazpi,south-luzon
sm cinema,sm,sm-city-lipa,SM City Lipa,south-luzon
sm cinema,sm,sm-city-lucena,SM City Lucena,south-luzon
sm cinema,sm,sm-city-manila,SM City Manila,metro-manila
sm cinema,sm,sm-city-marikina,SM City Marikina,metro-manila
sm cinema,sm,sm-city-marilao,SM City Marilao,north-luzon
sm cinema,sm,sm-city-masinag,SM City Masinag,metro-manila
sm cinema,sm,sm-city-mindpro,SM City Mindpro,mindanao
sm cinema,sm,sm-city-molino,SM City Molino,south-luzon
sm cinema,sm,sm-city-naga,SM City Naga,south-luzon
sm cinema,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sm cinema,sm,sm-city-novaliches,SM City Novaliches,metro-manila
sm cinema,sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon
sm cinema,sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon
sm cinema,sm,sm-city-pampanga,SM City Pampanga,north-luzon
sm cinema,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
sm cinema,sm,sm-city-rosales,SM City Rosales,north-luzon
sm cinema,sm,sm-city-rosario,SM City Rosario,south-luzon
sm cinema,sm,sm-city-san-jose-del-monte,SM City San Jose Del Monte,north-luzon
sm cinema,sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila
sm cinema,sm,sm-city-san-mateo,SM City San Mateo,metro-manila
sm cinema,sm,sm-city-san-pablo,SM City San Pablo,south-luzon
sm cinema,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
sm cinema,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
sm cinema,sm,sm-city-sto-tomas,SM City Sto. Tomas,south-luzon
sm cinema,sm,sm-city-sucat,SM City Sucat,metro-manila
sm cinema,sm,sm-city-tanza,SM City Tanza,south-luzon
sm cinema,sm,sm-city-tarlac,SM City Tarlac,north-luzon
sm cinema,sm,sm-city-taytay,SM City Taytay,metro-manila
sm cinema,sm,sm-city-telabastagan,SM City Telabastagan,north-luzon
sm cinema,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
sm cinema,sm,sm-city-valenzuela,SM City Valenzuela,metro-manila
sm cinema,sm,sm-lanang,SM Lanang,mindanao
sm cinema,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
sm cinema,sm,sm-megamall,SM Megamall,metro-manila
sm cinema,sm,sm-southmall,SM Southmall,metro-manila
sm cinema regular cinema 1 4,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
sm cinema snackbar,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
sm cinema snackbar,sm,sm-center-muntinlupa,SM Center Muntinlupa,metro-manila
sm cinema snackbar,sm,sm-city-bacolod,SM City Bacolod,visayas
sm cinema snackbar,sm,sm-city-baguio,SM City Baguio,north-luzon
sm cinema snackbar,sm,sm-city-baliwag,SM City Baliwag,north-luzon
sm cinema snackbar,sm,sm-city-batangas,SM City Batangas,south-luzon
sm cinema snackbar,sm,sm-city-bf-paranaque,SM City BF Parañaque,metro-manila
sm cinema snackbar,sm,sm-city-bicutan,SM City Bicutan,metro-manila
sm cinema snackbar,sm,sm-city-butuan,SM City Butuan,mindanao
sm cinema snackbar,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
sm cinema snackbar,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
sm cinema snackbar,sm,sm-city-calamba,SM City Calamba,south-luzon
sm cinema snackbar,sm,sm-city-cebu,SM City Cebu,visayas
sm cinema snackbar,sm,sm-city-clark,SM City Clark,north-luzon
sm cinema snackbar,sm,sm-city-daet,SM City Daet,south-luzon
sm cinema snackbar,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
sm cinema snackbar,sm,sm-city-davao,SM City Davao,mindanao
sm cinema snackbar,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
sm cinema snackbar,sm,sm-city-general-santos,SM City General Santos,mindanao
sm cinema snackbar,sm,sm-city-iloilo,SM City Iloilo,visayas
sm cinema snackbar,sm,sm-city-laoag,SM City Laoag,north-luzon
sm cinema snackbar,sm,sm-city-lipa,SM City Lipa,south-luzon
sm cinema snackbar,sm,sm-city-lucena,SM City Lucena,south-luzon
sm cinema snackbar,sm,sm-city-manila,SM City Manila,metro-manila
sm cinema snackbar,sm,sm-city-marikina,SM City Marikina,metro-manila
sm cinema snackbar,sm,sm-city-marilao,SM City Marilao,north-luzon
sm cinema snackbar,sm,sm-city-masinag,SM City Masinag,metro-manila
sm cinema snackbar,sm,sm-city-mindpro,SM City Mindpro,mindanao
sm cinema snackbar,sm,sm-city-molino,SM City Molino,south-luzon
sm cinema snackbar,sm,sm-city-naga,SM City Naga,south-luzon
sm cinema snackbar,sm,sm-city-novaliches,SM City Novaliches,metro-manila
sm cinema snackbar,sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon
sm cinema snackbar,sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon
sm cinema snackbar,sm,sm-city-pampanga,SM City Pampanga,north-luzon
sm cinema snackbar,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
sm cinema snackbar,sm,sm-city-rosales,SM City Rosales,north-luzon
sm cinema snackbar,sm,sm-city-rosario,SM City Rosario,south-luzon
sm cinema snackbar,sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila
sm cinema snackbar,sm,sm-city-san-pablo,SM City San Pablo,south-luzon
sm cinema snackbar,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
sm cinema snackbar,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
sm cinema snackbar,sm,sm-city-sucat,SM City Sucat,metro-manila
sm cinema snackbar,sm,sm-city-tanza,SM City Tanza,south-luzon
sm cinema snackbar,sm,sm-city-tarlac,SM City Tarlac,north-luzon
sm cinema snackbar,sm,sm-city-taytay,SM City Taytay,metro-manila
sm cinema snackbar,sm,sm-city-telabastagan,SM City Telabastagan,north-luzon
sm cinema snackbar,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
sm cinema snackbar,sm,sm-city-valenzuela,SM City Valenzuela,metro-manila
sm cinema snackbar,sm,sm-lanang,SM Lanang,mindanao
sm cinema snackbar,sm,sm-megamall,SM Megamall,metro-manila
sm cinema snackbar,sm,sm-southmall,SM Southmall,metro-manila
sm cinema snackbar imax,sm,sm-city-clark,SM City Clark,north-luzon
sm cinema snackbar imax,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sm cinema snackbar imax,sm,sm-lanang,SM Lanang,mindanao
sm cinema snackbar imax,sm,sm-megamall,SM Megamall,metro-manila
sm consumer welfare desk,sm,sm-city-daet,SM City Daet,south-luzon
sm consumer welfare desk,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
sm department store,ortigas,estancia,Estancia,metro-manila
sm development corporation,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sm development corporation,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
sm food hall,sm,sm-city-legazpi,SM City Legazpi,south-luzon
sm food hall,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
sm food hall,sm,sm-lanang,SM Lanang,mindanao
sm foodcourt,sm,sm-aura,SM Aura,metro-manila
sm foodcourt,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
sm foodcourt,sm,sm-city-bacolod,SM City Bacolod,visayas
sm foodcourt,sm,sm-city-bacoor,SM City Bacoor,south-luzon
sm foodcourt,sm,sm-city-baguio,SM City Baguio,north-luzon
sm foodcourt,sm,sm-city-baliwag,SM City Baliwag,north-luzon
sm foodcourt,sm,sm-city-bicutan,SM City Bicutan,metro-manila
sm foodcourt,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
sm foodcourt,sm,sm-city-calamba,SM City Calamba,south-luzon
sm foodcourt,sm,sm-city-cebu,SM City Cebu,visayas
sm foodcourt,sm,sm-city-clark,SM City Clark,north-luzon
sm foodcourt,sm,sm-city-consolacion,SM City Consolacion,visayas
sm foodcourt,sm,sm-city-daet,SM City Daet,south-luzon
sm foodcourt,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
sm foodcourt,sm,sm-city-general-santos,SM City General Santos,mindanao
sm foodcourt,sm,sm-city-grand-central,SM City Grand Central,metro-manila
sm foodcourt,sm,sm-city-iloilo,SM City Iloilo,visayas
sm foodcourt,sm,sm-city-laoag,SM City Laoag,north-luzon
sm foodcourt,sm,sm-city-lipa,SM City Lipa,south-luzon
sm foodcourt,sm,sm-city-marikina,SM City Marikina,metro-manila
sm foodcourt,sm,sm-city-marilao,SM City Marilao,north-luzon
sm foodcourt,sm,sm-city-masinag,SM City Masinag,metro-manila
sm foodcourt,sm,sm-city-naga,SM City Naga,south-luzon
sm foodcourt,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sm foodcourt,sm,sm-city-rosales,SM City Rosales,north-luzon
sm foodcourt,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
sm foodcourt,sm,sm-city-tanza,SM City Tanza,south-luzon
sm foodcourt,sm,sm-city-tarlac,SM City Tarlac,north-luzon
sm foodcourt,sm,sm-city-taytay,SM City Taytay,metro-manila
sm foodcourt,sm,sm-city-telabastagan,SM City Telabastagan,north-luzon
sm foodcourt,sm,sm-city-valenzuela,SM City Valenzuela,metro-manila
sm foodcourt,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
sm foodcourt,sm,sm-southmall,SM Southmall,metro-manila
sm game park,sm,sm-southmall,SM Southmall,metro-manila
sm hypermarket,megaworld,greenhouse-village-square,The Greenhouse at Village Square,metro-manila
sm hypermarket,sm,sm-center-dagupan,SM Center Dagupan,north-luzon
sm hypermarket,sm,sm-center-las-pinas,SM Center Las Piñas,metro-manila
sm hypermarket,sm,sm-center-lemery,SM Center Lemery,south-luzon
sm hypermarket,sm,sm-center-muntinlupa,SM Center Muntinlupa,metro-manila
sm hypermarket,sm,sm-center-ormoc,SM Center Ormoc,visayas
sm hypermarket,sm,sm-center-pasig,SM Center Pasig,metro-manila
sm hypermarket,sm,sm-center-pulilan,SM Center Pulilan,north-luzon
sm hypermarket,sm,sm-center-tuguegarao-downtown,SM Center Tuguegarao Downtown,north-luzon
sm hypermarket,sm,sm-cherry-congressional,SM Center Congressional,metro-manila
sm hypermarket,sm,sm-city-baliwag,SM City Baliwag,north-luzon
sm hypermarket,sm,sm-city-bicutan,SM City Bicutan,metro-manila
sm hypermarket,sm,sm-city-clark,SM City Clark,north-luzon
sm hypermarket,sm,sm-city-fairview,SM City Fairview,metro-manila
sm hypermarket,sm,sm-city-marilao,SM City Marilao,north-luzon
sm hypermarket,sm,sm-city-molino,SM City Molino,south-luzon
sm hypermarket,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sm hypermarket,sm,sm-city-rosales,SM City Rosales,north-luzon
sm hypermarket,sm,sm-city-sucat,SM City Sucat,metro-manila
sm hypermarket,sm,sm-city-taytay,SM City Taytay,metro-manila
sm hypermarket,sm,sm-city-valenzuela,SM City Valenzuela,metro-manila
sm hypermarket,sm,sm-hypermarket-lapulapu,SM Hypermarket Lapu-Lapu,visayas
sm hypermarket,sm,sm-hypermarket-sucat-lopez,SM Hypermarket Sucat Lopez,metro-manila
sm hypermarket,sm,sm-jmall,SM J Mall,visayas
sm hypermarket,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
sm hypermarket,sm,sm-marketmall-dasmarinas,SM Marketmall Dasmarinas,south-luzon
sm hypermarket,sm,smdc-jazz-mall,SMDC Jazz Mall,metro-manila
sm hypermarket,sm,smdc-sun-mall,SMDC Sun Mall,metro-manila
sm hypermarket carts,sm,smdc-sun-mall,SMDC Sun Mall,metro-manila
sm malls online fulfillment center,sm,sm-megamall,SM Megamall,metro-manila
sm skating,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
sm skating,sm,sm-megamall,SM Megamall,metro-manila
sm skating,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
sm store,sm,sm-aura,SM Aura,metro-manila
sm store,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
sm store,sm,sm-city-bacolod,SM City Bacolod,visayas
sm store,sm,sm-city-baguio,SM City Baguio,north-luzon
sm store,sm,sm-city-baliwag,SM City Baliwag,north-luzon
sm store,sm,sm-city-bataan,SM City Bataan,north-luzon
sm store,sm,sm-city-batangas,SM City Batangas,south-luzon
sm store,sm,sm-city-bf-paranaque,SM City BF Parañaque,metro-manila
sm store,sm,sm-city-bicutan,SM City Bicutan,metro-manila
sm store,sm,sm-city-butuan,SM City Butuan,mindanao
sm store,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
sm store,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
sm store,sm,sm-city-calamba,SM City Calamba,south-luzon
sm store,sm,sm-city-caloocan,SM City Caloocan,metro-manila
sm store,sm,sm-city-cauayan,SM City Cauayan,north-luzon
sm store,sm,sm-city-cebu,SM City Cebu,visayas
sm store,sm,sm-city-clark,SM City Clark,north-luzon
sm store,sm,sm-city-consolacion,SM City Consolacion,visayas
sm store,sm,sm-city-daet,SM City Daet,south-luzon
sm store,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
sm store,sm,sm-city-davao,SM City Davao,mindanao
sm store,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
sm store,sm,sm-city-fairview,SM City Fairview,metro-manila
sm store,sm,sm-city-general-santos,SM City General Santos,mindanao
sm store,sm,sm-city-grand-central,SM City Grand Central,metro-manila
sm store,sm,sm-city-iloilo,SM City Iloilo,visayas
sm store,sm,sm-city-la-union,SM City La Union,north-luzon
sm store,sm,sm-city-laoag,SM City Laoag,north-luzon
sm store,sm,sm-city-legazpi,SM City Legazpi,south-luzon
sm store,sm,sm-city-lipa,SM City Lipa,south-luzon
sm store,sm,sm-city-lucena,SM City Lucena,south-luzon
sm store,sm,sm-city-manila,SM City Manila,metro-manila
sm store,sm,sm-city-marikina,SM City Marikina,metro-manila
sm store,sm,sm-city-marilao,SM City Marilao,north-luzon
sm store,sm,sm-city-masinag,SM City Masinag,metro-manila
sm store,sm,sm-city-mindpro,SM City Mindpro,mindanao
sm store,sm,sm-city-molino,SM City Molino,south-luzon
sm store,sm,sm-city-naga,SM City Naga,south-luzon
sm store,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sm store,sm,sm-city-novaliches,SM City Novaliches,metro-manila
sm store,sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon
sm store,sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon
sm store,sm,sm-city-pampanga,SM City Pampanga,north-luzon
sm store,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
sm store,sm,sm-city-rosales,SM City Rosales,north-luzon
sm store,sm,sm-city-rosario,SM City Rosario,south-luzon
sm store,sm,sm-city-roxas,SM City Roxas,visayas
sm store,sm,sm-city-san-fernando-downtown,SM City San Fernando Downtown,north-luzon
sm store,sm,sm-city-san-jose-del-monte,SM City San Jose Del Monte,north-luzon
sm store,sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila
sm store,sm,sm-city-san-mateo,SM City San Mateo,metro-manila
sm store,sm,sm-city-san-pablo,SM City San Pablo,south-luzon
sm store,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
sm store,sm,sm-city-sorsogon,SM City Sorsogon,south-luzon
sm store,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
sm store,sm,sm-city-sucat,SM City Sucat,metro-manila
sm store,sm,sm-city-tanza,SM City Tanza,south-luzon
sm store,sm,sm-city-tarlac,SM City Tarlac,north-luzon
sm store,sm,sm-city-taytay,SM City Taytay,metro-manila
sm store,sm,sm-city-telabastagan,SM City Telabastagan,north-luzon
sm store,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
sm store,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
sm store,sm,sm-city-urdaneta-central,SM City Urdaneta Central,north-luzon
sm store,sm,sm-city-valenzuela,SM City Valenzuela,metro-manila
sm store,sm,sm-lanang,SM Lanang,mindanao
sm store,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
sm store,sm,sm-megacenter-cabanatuan,SM Megacenter Cabanatuan,north-luzon
sm store,sm,sm-megamall,SM Megamall,metro-manila
sm store,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
sm store,sm,sm-southmall,SM Southmall,metro-manila
sm supermarket,sm,sm-aura,SM Aura,metro-manila
sm supermarket,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
sm supermarket,sm,sm-center-imus,SM Center Imus,south-luzon
sm supermarket,sm,sm-center-sangandaan,SM Center Sangandaan,north-luzon
sm supermarket,sm,sm-cherry-antipolo,SM Center Antipolo Downtown,metro-manila
sm supermarket,sm,sm-cherry-shaw,SM Center Shaw,metro-manila
sm supermarket,sm,sm-city-bacolod,SM City Bacolod,visayas
sm supermarket,sm,sm-city-bacoor,SM City Bacoor,south-luzon
sm supermarket,sm,sm-city-baguio,SM City Baguio,north-luzon
sm supermarket,sm,sm-city-bataan,SM City Bataan,north-luzon
sm supermarket,sm,sm-city-batangas,SM City Batangas,south-luzon
sm supermarket,sm,sm-city-bf-paranaque,SM City BF Parañaque,metro-manila
sm supermarket,sm,sm-city-butuan,SM City Butuan,mindanao
sm supermarket,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
sm supermarket,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
sm supermarket,sm,sm-city-calamba,SM City Calamba,south-luzon
sm supermarket,sm,sm-city-caloocan,SM City Caloocan,metro-manila
sm supermarket,sm,sm-city-cauayan,SM City Cauayan,north-luzon
sm supermarket,sm,sm-city-cebu,SM City Cebu,visayas
sm supermarket,sm,sm-city-consolacion,SM City Consolacion,visayas
sm supermarket,sm,sm-city-daet,SM City Daet,south-luzon
sm supermarket,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
sm supermarket,sm,sm-city-davao,SM City Davao,mindanao
sm supermarket,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
sm supermarket,sm,sm-city-fairview,SM City Fairview,metro-manila
sm supermarket,sm,sm-city-general-santos,SM City General Santos,mindanao
sm supermarket,sm,sm-city-grand-central,SM City Grand Central,metro-manila
sm supermarket,sm,sm-city-iloilo,SM City Iloilo,visayas
sm supermarket,sm,sm-city-la-union,SM City La Union,north-luzon
sm supermarket,sm,sm-city-legazpi,SM City Legazpi,south-luzon
sm supermarket,sm,sm-city-lipa,SM City Lipa,south-luzon
sm supermarket,sm,sm-city-lucena,SM City Lucena,south-luzon
sm supermarket,sm,sm-city-manila,SM City Manila,metro-manila
sm supermarket,sm,sm-city-marikina,SM City Marikina,metro-manila
sm supermarket,sm,sm-city-masinag,SM City Masinag,metro-manila
sm supermarket,sm,sm-city-naga,SM City Naga,south-luzon
sm supermarket,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sm supermarket,sm,sm-city-novaliches,SM City Novaliches,metro-manila
sm supermarket,sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon
sm supermarket,sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon
sm supermarket,sm,sm-city-pampanga,SM City Pampanga,north-luzon
sm supermarket,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
