brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
decor,0,1,0,0,0,0,0,1,0,0,2,2,False,True,DECOR
del mundo eye clinic,0,2,0,0,0,0,0,0,0,0,2,1,False,False,DEL MUNDO EYE CLINIC
delco computer installation,0,0,0,0,0,0,0,0,0,2,2,1,False,False,Delco Computer Installation
mall ocean train,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MALL OCEAN TRAIN
mama empanada,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MAMA EMPANADA
samgyuniku,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Samgyuniku
samgyup saab,0,0,0,0,0,0,2,0,0,0,2,1,False,False,SAMGYUP SAAB
samgyupsaab korean bbq,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Samgyupsaab Korean BBQ 0985 532 2098
bingo bayan,0,1,0,1,0,0,0,0,0,0,2,2,False,True,BINGO BAYAN
bingo extravaganza,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BINGO EXTRAVAGANZA
sandisk,0,0,0,0,0,0,0,2,0,0,2,1,False,False,Sandisk
dd store,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DD STORE
de navelte,0,0,0,0,0,0,0,0,0,2,2,1,False,False,DE NAVELTE
refresh,0,0,0,0,0,0,2,0,0,0,2,1,False,False,REFRESH
bootcamp,0,2,0,0,0,0,0,0,0,0,2,1,False,False,BOOTCAMP
reloading station,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Reloading Station
metro gaisano,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Metro Gaisano
metropolis watch service center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,METROPOLIS WATCH SERVICE CENTER
mgs philippines,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MGS PHILIPPINES
crunch boneless fried chicken,0,0,0,0,0,0,0,2,0,0,2,1,False,False,THE CRUNCH BONELESS FRIED CHICKEN
crustasia,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Crustasia
crystal vu optical,0,0,0,0,0,0,0,0,0,2,2,1,False,False,Crystal Vu Optical
csl cut shave lounge,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CSL CUT SHAVE LOUNGE
ct zone,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CT ZONE
bigbucks money changer,0,0,0,0,0,0,0,0,0,2,2,1,False,False,Bigbucks Money Changer
bigbys restaurant,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Bigby's Restaurant
biggs diner,0,1,0,0,0,0,1,0,0,0,2,2,False,True,BIGG'S DINER
sans rival cakes and pastries,0,0,0,0,0,0,2,0,0,0,2,1,False,False,SANS RIVAL CAKES AND PASTRIES
mai wei fang,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Mai Wei Fang
machi machi,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MACHI MACHI
machida shoten japanese ramen,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MACHIDA SHOTEN JAPANESE RAMEN
sarabia jewelry,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Sarabia Jewelry
saturday dress,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SATURDAY DRESS
big brands,0,0,0,0,0,0,2,0,0,0,2,1,False,False,BIG BRANDS
big shop,0,0,0,0,0,0,0,2,0,0,2,1,False,False,THE BIG SHOP
save on surplus,0,1,1,0,0,0,0,0,0,0,2,2,False,True,SAVE ON SURPLUS
macho mucho,0,1,0,0,1,0,0,0,0,0,2,2,False,True,MACHO MUCHO
mad about travel,0,0,0,0,1,1,0,0,0,0,2,2,False,True,Mad About Travel
mad mango,0,0,0,0,0,0,0,1,1,0,2,2,False,True,MAD MANGO
mad marks,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Mad Mark's
mags,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MAGS
delos reyes optical,0,1,0,0,0,0,0,1,0,0,2,2,False,True,DELOS REYES OPTICAL
dencios kamayan,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DENCIOS KAMAYAN
denimhub,0,0,0,0,0,0,2,0,0,0,2,1,False,False,DENIMHUB
sans rival,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Sans Rival 9234200285
bossman by dapper club,0,2,0,0,0,0,0,0,0,0,2,1,False,False,BOSSMAN BY DAPPER CLUB
recipes,0,2,0,0,0,0,0,0,0,0,2,1,False,False,RECIPES
red berry,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Red Berry
red bowl noodles bbq,0,0,0,0,0,0,0,2,0,0,2,1,False,False,RED BOWL NOODLES BBQ
crescendo,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CRESCENDO
crown park restaurant,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Crown Park Restaurant
michelles putong ube,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Michelle’s Putong Ube
microgadgets service center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MICROGADGETS SERVICE CENTER
lydias lechon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LYDIAS LECHON
lyfe bowls,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Lyfe Bowls
dental lounge,0,0,0,0,0,0,0,2,0,0,2,1,False,False,THE DENTAL LOUNGE
dental world manila,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DENTAL WORLD MANILA
lzm restaurant,0,2,0,0,0,0,0,0,0,0,2,1,False,False,LZM RESTAURANT
m s money changer,0,0,0,0,0,0,2,0,0,0,2,1,False,False,M.S MONEY CHANGER 0917-658-6936
denta care,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Denta Care
dental breath therapy clinic,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DENTAL BREATH THERAPY CLINIC
best takoyaki,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Best Takoyaki
better barbers,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BETTER BARBERS
lower left,1,0,0,0,0,0,0,1,0,0,2,2,False,True,Lower Left
luciano optical,0,0,0,0,0,0,0,0,0,2,2,1,False,False,Luciano Optical
lucky boba milk tea shop,0,2,0,0,0,0,0,0,0,0,2,1,False,False,LUCKY BOBA MILK TEA SHOP
dentista nina juan,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DENTISTA NINA JUAN
dentxp dental clinic,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DENTXP DENTAL CLINIC
deovir,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DEOVIR
screen protexzone,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SCREEN PROTEXZONE
luminox,0,1,0,0,0,0,0,1,0,0,2,2,False,True,LUMINOX
luxallure aesthetic center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LUXALLURE AESTHETIC CENTER
luxelle,0,1,0,0,0,0,0,1,0,0,2,2,False,True,LUXELLE
ready set relax massage & spa,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Ready-set-relax Massage & Spa
realme mobile phone & accessories,0,2,0,0,0,0,0,0,0,0,2,1,False,False,REALME MOBILE PHONE & ACCESSORIES
bos bistro,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Bo’s Bistro
bos shoes bags repair shop,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BOS SHOES BAGS REPAIR SHOP
rbrs gadget center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,RBRS GADGET CENTER
rbx rice in a box,0,1,0,0,0,0,1,0,0,0,2,2,False,True,RBX RICE IN A BOX
rc perfume,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Rc Perfume
rc perfume collection,0,0,0,0,0,0,0,2,0,0,2,1,False,False,RC PERFUME COLLECTION
milko,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MILKO
ming fu asian cuisine,0,1,0,0,0,0,1,0,0,0,2,2,False,True,MING FU ASIAN CUISINE
minimobile gadget accessories cellphone repair shop,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MINIMOBILE GADGET ACCESSORIES CELLPHONE REPAIR SHOP
ministop,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Ministop
ministuff access,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MINISTUFF ACCESS
crazy curry,0,0,0,0,0,0,1,1,0,0,2,2,False,True,CRAZY CURRY
cre8 salon,0,1,0,0,0,0,1,0,0,0,2,2,False,True,CRE8 SALON
cre8 salon premier,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CRE8 SALON PREMIER
lovelink,0,0,0,0,1,0,1,0,0,0,2,2,False,True,LoveLink
scribe writing essentials,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SCRIBE WRITING ESSENTIALS
sea choice,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Sea Choice
seafood pier,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SEAFOOD PIER
seoulskin premier aesthetics,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SEOULSKIN PREMIER AESTHETICS
load express,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Load Express
loca coffee,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Loca Coffee
lola cafe,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LOLA CAFE
dermorepubliq,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DERMOREPUBLIQ
lomi imua,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Lomi Imua
segunda mana,0,2,0,0,0,0,0,0,0,0,2,1,False,False,SEGUNDA MANA
seiko showroom,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SEIKO SHOWROOM
sen ryo,0,0,0,0,0,1,0,1,0,0,2,2,False,True,sen-ryo
sentro 1771,0,1,0,0,0,1,0,0,0,0,2,2,False,True,SENTRO 1771
berntech,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BERNTECH
berovan,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Berovan
look at me,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LOOK AT ME
look boutique,0,1,0,0,0,0,1,0,0,0,2,2,False,True,THE LOOK BOUTIQUE
lorenzos way,0,2,0,0,0,0,0,0,0,0,2,1,False,False,LORENZO’S WAY
bouldering hive,0,1,0,0,0,1,0,0,0,0,2,2,False,True,BOULDERING HIVE
rafabels cafe and patisserie,0,0,0,0,0,0,0,2,0,0,2,1,False,False,RAFABELS CAFE AND PATISSERIE
ramen daisho,0,0,0,0,0,0,1,1,0,0,2,2,False,True,RAMEN DAISHO
ramen dojo,0,1,0,0,0,0,0,1,0,0,2,2,False,True,RAMEN DOJO
ramen nagi tendon akimitsu,0,2,0,0,0,0,0,0,0,0,2,1,False,False,RAMEN NAGI / TENDON AKIMITSU
ramen sage,0,0,1,0,1,0,0,0,0,0,2,2,False,True,Ramen Sage
ramen young wasabi,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Ramen Young Wasabi
bread basket,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Bread Basket
mipanda,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MIPANDA
mipow,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MIPOW
mirangcurl,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MIRANGCURL
mister labada,0,0,0,0,0,0,1,1,0,0,2,2,False,True,MISTER LABADA
bench barbers,0,2,0,0,0,0,0,0,0,0,2,1,False,False,BENCH BARBERS
bench fix,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Bench Fix
bench fix lab,0,2,0,0,0,0,0,0,0,0,2,1,False,False,BENCH FIX LAB
seoul samgyupsal,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SEOUL SAMGYUPSAL
seoul yummy,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Seoul Yummy
bee healthy lemon freshly squeezed juice,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BEE HEALTHY LEMON FRESHLY SQUEEZED JUICE
life for cuts,0,0,0,0,0,0,2,0,0,0,2,1,False,False,LIFE FOR CUTS
digi store,0,0,0,0,0,0,2,0,0,0,2,1,False,False,DIGI-STORE
lilys shiatsu station,0,0,0,0,0,0,0,0,2,0,2,1,False,False,LILY'S SHIATSU STATION
ling nam,0,0,0,0,1,1,0,0,0,0,2,2,False,True,Ling Nam
ling nam fried siopao,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LING NAM FRIED SIOPAO
link plus,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LINK PLUS
sewing room & alterations specialist,0,2,0,0,0,0,0,0,0,0,2,1,False,False,THE SEWING ROOM & ALTERATIONS SPECIALIST
shake n slurp,0,0,0,0,0,0,1,1,0,0,2,2,False,True,SHAKE N' SLURP
share tea,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Share Tea
shawarma king,0,0,0,0,0,0,1,1,0,0,2,2,False,True,SHAWARMA KING
lionesse beauty bar,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Lionesse Beauty Bar
little farmers coffee,0,1,0,0,1,0,0,0,0,0,2,2,False,True,LITTLE FARMERS COFFEE
little ones dental clinic,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LITTLE ONES DENTAL CLINIC
live hub,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LIVE HUB
living water,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Living Water
shilvys delicacies,0,0,0,1,0,0,0,1,0,0,2,2,False,True,Shilvy's Delicacies
craft coffee revolution,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CRAFT COFFEE REVOLUTION
crate barrel,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CRATE BARREL
misuta gyoza,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Misuta Gyoza
mitsubishi,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Mitsubishi
mk kitchen equipment,0,0,0,0,0,0,1,1,0,0,2,2,False,True,MK KITCHEN EQUIPMENT
mm sweet fix,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MM SWEET FIX
mmec,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MMEC
corrsys kitchen,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CORRSYS KITCHEN
cosmolash salon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,COSMOLASH SALON
cotton on kids,0,1,0,0,0,0,1,0,0,0,2,2,False,True,COTTON ON KIDS
qsi perfume station,0,0,0,0,0,0,2,0,0,0,2,1,False,False,QSI Perfume Station
quantum amusement corporation,0,0,0,0,0,0,0,0,2,0,2,1,False,False,QUANTUM AMUSEMENT CORPORATION
bee choo origin,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Bee Choo Origin
bee choo origin wellness center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BEE CHOO ORIGIN WELLNESS CENTER
bee choo origins,0,2,0,0,0,0,0,0,0,0,2,1,False,False,BEE CHOO ORIGINS
queens at bollywood,0,2,0,0,0,0,0,0,0,0,2,1,False,False,QUEENS AT BOLLYWOOD
quicklean,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Quicklean
quikstop,0,0,0,0,0,0,2,0,0,0,2,1,False,False,QUIKSTOP
r florete jewelry,0,0,0,0,0,0,2,0,0,0,2,1,False,False,R. Florete Jewelry
breakfast at antonios,0,0,0,0,0,0,2,0,0,0,2,1,False,False,BREAKFAST AT ANTONIO'S
mobile care,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Mobile Care
coopers coffee haus,0,2,0,0,0,0,0,0,0,0,2,1,False,False,COOPER'S COFFEE HAUS
beauty and butter,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BEAUTY AND BUTTER
beauty atelier,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Beauty Atelier
liberty diamonds,0,0,0,0,0,0,0,0,0,2,2,1,False,False,Liberty Diamonds
digilock,0,1,0,0,0,0,0,1,0,0,2,2,False,True,DIGILOCK
digital tunnel,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DIGITAL TUNNEL
dimensione,0,1,0,0,0,0,0,1,0,0,2,2,False,True,DIMENSIONE
life 4 cuts,0,0,0,0,0,0,2,0,0,0,2,1,False,False,LIFE 4 CUTS
shiahair salon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SHIAHAIR SALON
shield pro,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SHIELD PRO
dito,0,0,0,0,0,0,2,0,0,0,2,1,False,False,DITO
siklab,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Siklab
silver king,0,0,0,0,0,0,0,0,0,2,2,1,False,False,Silver King
silver works,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Silver Works
beanbag coffee,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Beanbag Coffee
simple ride,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SIMPLE RIDE
simply pretty,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Simply Pretty
lenovo mobile,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LENOVO MOBILE
lenscrafter shop,0,0,0,0,0,0,0,2,0,0,2,1,False,False,THE LENSCRAFTER SHOP
leonardos salon and barbers,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LEONARDOS SALON AND BARBERS
dimsum frito,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DIMSUM FRITO
ding how,0,1,0,0,0,0,1,0,0,0,2,2,False,True,DING HOW
dino paradise,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Dino Paradise
shrimp shack,0,0,0,0,0,0,1,1,0,0,2,2,False,True,The Shrimp Shack
si gabrillo optical,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Si-Gabrillo Optical
queen mother salon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,QUEEN MOTHER SALON
skin center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,THE SKIN CENTER
le gran tempus,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LE GRAN TEMPUS
le katsu mnl,0,1,0,0,0,0,1,0,0,0,2,2,False,True,LE KATSU MNL
league of gamers,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LEAGUE OF GAMERS
dj jewelry shop,0,0,0,0,0,0,2,0,0,0,2,1,False,False,DJ JEWELRY SHOP
simply skin,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Simply Skin
siomai lab,0,0,0,0,0,0,1,1,0,0,2,2,False,True,SIOMAI LAB
sisig sarap,0,1,0,0,0,0,1,0,0,0,2,2,False,True,SISIG SARAP
bbk bibingka & coffee,0,1,0,0,0,0,0,1,0,0,2,2,False,True,BBK: BIBINGKA & COFFEE
bbq nation by the epicurious gastropub,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BBQ NATION BY THE EPICURIOUS GASTROPUB
left behind,0,2,0,0,0,0,0,0,0,0,2,1,False,False,LEFT BEHIND
legazpi four seasons restaurant,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LEGAZPI FOUR SEASONS RESTAURANT
lemon aid,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LEMON AID
lemon feels,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Lemon Feels
lemon grass,0,1,0,0,0,0,0,1,0,0,2,2,False,True,THE LEMON GRASS
disneyworld travel & tours,0,0,0,0,0,0,0,0,0,2,2,1,False,False,DISNEYWORLD TRAVEL & TOURS
purefoods tender juicy hotdog,0,0,0,0,0,0,1,1,0,0,2,2,False,True,PUREFOODS TENDER JUICY HOTDOG
purple oven,0,1,0,0,1,0,0,0,0,0,2,2,False,True,PURPLE OVEN
purple pad thai,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PURPLE PAD THAI
purple rice,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Purple Rice
q cards,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Q-cards
q prizezone,0,0,0,0,0,0,0,2,0,0,2,1,False,False,Q PRIZEZONE
q tickles nails lashes and waxing salon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,Q TICKLES NAILS LASHES AND WAXING SALON
brickyard lils hobby center,0,2,0,0,0,0,0,0,0,0,2,1,False,False,THE BRICKYARD / LILS HOBBY CENTER
brilla,1,0,0,0,0,0,1,0,0,0,2,2,False,True,Brilla
brique,0,1,0,0,0,0,1,0,0,0,2,2,False,True,BRIQUE
briquito silvanas,0,1,0,0,0,0,0,1,0,0,2,2,False,True,BRIQUITO SILVANAS
qonuts donuts,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Qonuts Donuts
bbb car stickers,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BBB CAR STICKERS
skin body face station,0,0,0,0,0,0,0,2,0,0,2,1,False,False,"SKIN, BODY FACE STATION"
skin breathe,1,0,0,0,0,0,1,0,0,0,2,2,False,True,The Skin Breathe
skin by ledeecia,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SKIN BY LEDEECIA
lan hot pot,0,1,0,0,1,0,0,0,0,0,2,2,False,True,LAN HOT POT
lancome,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Lancome
land transportation office,0,0,0,1,0,0,0,1,0,0,2,2,False,True,Land Transportation Office
land transportation office (lto),0,0,0,0,0,0,1,0,1,0,2,2,False,True,LAND TRANSPORTATION OFFICE (LTO)
lapid dental center,0,1,0,0,0,0,1,0,0,0,2,2,False,True,THE LAPID DENTAL CENTER
don don tei,0,0,0,0,0,1,1,0,0,0,2,2,False,True,Don Don Tei
dondon yamagata,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DONDON YAMAGATA
lasa filipino bbq roast by lola,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LASA FILIPINO BBQ ROAST BY LOLA
latt liv,0,0,0,0,0,0,2,0,0,0,2,1,False,False,LATT LIV
lavie,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LAVIE
lavish lashes,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Lavish Lashes
laycom cellphone and accessories shop,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LAYCOM CELLPHONE AND ACCESSORIES SHOP
sit relax,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SIT RELAX
bathroom,0,0,0,0,0,2,0,0,0,0,2,1,False,False,Bathroom
bay tal mal,0,0,0,0,0,0,1,1,0,0,2,2,False,True,BAY TAL MAL (Soon to Open)
mobile monkey,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Mobile Monkey
lalaurs beauty products,0,0,0,0,0,0,2,0,0,0,2,1,False,False,LALAUR'S BEAUTY PRODUCTS
lamy,0,2,0,0,0,0,0,0,0,0,2,1,False,False,LAMY
skyzone,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SKYZONE
sledgers,0,1,0,0,0,0,0,1,0,0,2,2,False,True,SLEDGERS
slimmers world,0,1,1,0,0,0,0,0,0,0,2,2,False,True,SLIMMERS WORLD
sm consumer welfare desk,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SM CONSUMER WELFARE DESK
sm development corporation,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SM DEVELOPMENT CORPORATION
skin manila,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Skin Manila
skinlandia,0,0,0,0,1,0,0,1,0,0,2,2,False,True,SKINLANDIA
skinplicity,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SKINPLICITY
skl touch,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SKL TOUCH
baseus,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BASEUS
basil,0,1,0,0,0,0,0,1,0,0,2,2,False,True,BASIL
bata,0,0,1,0,0,0,0,1,0,0,2,2,False,True,BATA
bata shoes,0,1,0,0,0,0,0,1,0,0,2,2,False,True,BATA SHOES
bath origins,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BATH ORIGINS
consumer welfare desk,0,0,0,0,0,0,0,2,0,0,2,1,False,False,CONSUMER WELFARE DESK
contis bakeshop,0,0,0,1,0,0,1,0,0,0,2,2,False,True,Contis Bakeshop
mobisews,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MOBISEWS
compuware computer center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,COMPUWARE COMPUTER CENTER
concept computer,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Concept Computer
cong caphe,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Cong Caphe
psalm medical center,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Psalm Medical Center
psbank,0,0,0,0,1,0,0,0,0,1,2,2,False,True,PSBank
barcino wine resto bar,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BARCINO WINE RESTO BAR
smart suite,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SMART SUITE
smashing lemons lam heung ling,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SMASHING LEMONS LAM HEUNG LING
lagrima,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Lagrima
dong won garden,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DONG WON GARDEN
donna chang,0,0,1,0,1,0,0,0,0,0,2,2,False,True,Donna Chang
dons original spanish churros,0,0,0,1,0,0,1,0,0,0,2,2,False,True,Don's Original Spanish Churros
dos pueblos,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Dos Pueblos
monarc,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MONARC
monster mango,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Monster Mango
mookies oatmeal cookies,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MOOKIES OATMEAL COOKIES
common ground,0,2,0,0,0,0,0,0,0,0,2,1,False,False,COMMON GROUND
commonwealth,0,1,0,0,0,0,0,1,0,0,2,2,False,True,COMMONWEALTH
smile designs,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SMILE DESIGNS
smiles at 34th dental clinic,0,0,0,0,0,0,0,2,0,0,2,1,False,False,SMILES AT 34TH DENTAL CLINIC
sneaker kyler,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Sneaker Kyler
snooze,1,0,0,0,0,0,1,0,0,0,2,2,False,True,Snooze
l optique paris,0,0,0,0,0,0,0,2,0,0,2,1,False,False,L OPTIQUE PARIS
la lola churreria,0,0,0,0,0,0,2,0,0,0,2,1,False,False,La Lola Churreria
dough creamery,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Dough Creamery
dough&grocer,0,0,0,0,0,2,0,0,0,0,2,1,False,False,Dough&Grocer
dr j specs,0,0,1,0,1,0,0,0,0,0,2,2,False,True,Dr. J Specs
mobile suite,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MOBILE SUITE
mobile tools,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MOBILE TOOLS
snowpy ice cream,0,0,0,0,0,0,2,0,0,0,2,1,False,False,SNOWPY ICE CREAM
soban,0,2,0,0,0,0,0,0,0,0,2,1,False,False,SOBAN
social security system,0,1,0,0,0,0,1,0,0,0,2,2,False,True,SOCIAL SECURITY SYSTEM
social security system (sss),0,0,0,0,0,0,2,0,0,0,2,1,False,False,Social Security System (SSS)
balay ilocos,0,0,0,0,0,0,0,2,0,0,2,1,False,False,BALAY ILOCOS
balayong bakery,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Balayong Bakery
balikatan massage clinic,0,2,0,0,0,0,0,0,0,0,2,1,False,False,BALIKATAN MASSAGE CLINIC
kwatogs,0,0,0,0,0,0,1,1,0,0,2,2,False,True,KWATOGS
kwentong barbero,0,0,0,0,0,0,0,2,0,0,2,1,False,False,KWENTONG BARBERO
kyukyu ramen99,0,0,0,0,0,0,0,2,0,0,2,1,False,False,KYUKYU RAMEN99
dra des kids dental clinic,0,0,0,0,0,0,0,2,0,0,2,1,False,False,DRA DES KIDS DENTAL CLINIC
